plant,stem_length_m,internode_id,internode_len_m
0494,2.2947,2,0.1076
0494,2.2947,3,0.0986
0494,2.2947,4,0.2866
0494,2.2947,5,0.1253
0494,2.2947,6,0.1767
0494,2.2947,7,0.1057
0494,2.2947,8,0.1443
0495,2.2212,1,0.1093
0495,2.2212,2,0.1312
0495,2.2212,3,0.1109
0495,2.2212,4,0.1066
0495,2.2212,5,0.1341
0495,2.2212,6,0.1356
0495,2.2212,7,0.1518
0495,2.2212,8,0.1566
0495,2.2212,9,0.1402
0495,2.2212,10,0.141
0496,2.1559,1,0.079
0496,2.1559,2,0.0845
0496,2.1559,3,0.2102
0496,2.1559,4,0.147
0496,2.1559,5,0.1213
0496,2.1559,6,0.0954
0496,2.1559,7,0.1583
0496,2.1559,8,0.1116
0496,2.1559,9,0.1654
0496,2.1559,10,0.1093
0496,2.1559,11,0.1613
0497,2.417,1,0.1304
0497,2.417,2,0.1545
0497,2.417,3,0.1801
0497,2.417,4,0.1621
0497,2.417,5,0.2117
0497,2.417,6,0.1769
0497,2.417,7,0.1661
0497,2.417,8,0.1584
0497,2.417,9,0.1658
0497,2.417,10,0.1102
0498,1.9495,1,0.1727
0498,1.9495,2,0.1879
0498,1.9495,3,0.167
0498,1.9495,4,0.1884
0498,1.9495,5,0.183
0498,1.9495,6,0.1687
0498,1.9495,7,0.39
0499,2.4679,1,0.3103
0499,2.4679,2,0.1865
0499,2.4679,3,0.2017
0499,2.4679,4,0.1893
0499,2.4679,5,0.3616
0499,2.4679,6,0.0908
0499,2.4679,7,0.4069
0499,2.4679,8,0.2459
0500,2.6836,1,0.1135
0500,2.6836,2,0.2274
0500,2.6836,3,0.1128
0500,2.6836,4,0.14
0500,2.6836,5,0.1073
0500,2.6836,6,0.1634
0500,2.6836,7,0.1691
0500,2.6836,8,0.0733
0500,2.6836,9,0.5514
0500,2.6836,10,0.051
0500,2.6836,11,0.334
0501,5.7784,1,0.3127
0501,5.7784,2,0.1731
0501,5.7784,3,0.5349
0501,5.7784,4,0.1407
0501,5.7784,5,0.7841
0501,5.7784,6,0.3408
0501,5.7784,7,0.4383
0501,5.7784,8,0.4779
0501,5.7784,9,1.0446
0501,5.7784,10,0.2762
0501,5.7784,11,0.2878
0501,5.7784,12,0.1813
0502,3.1939,1,0.1933
0502,3.1939,2,0.4665
0502,3.1939,3,0.3727
0502,3.1939,4,0.1387
0502,3.1939,5,0.1767
0502,3.1939,6,0.2235
0502,3.1939,7,0.1063
0502,3.1939,8,0.132
0502,3.1939,9,0.1268
0502,3.1939,10,0.1532
0502,3.1939,11,0.3871
0502,3.1939,12,0.0206
0503,2.8919,1,0.1365
0503,2.8919,2,0.1508
0503,2.8919,3,0.1713
0503,2.8919,4,0.2456
0503,2.8919,5,0.1374
0503,2.8919,6,0.1815
0503,2.8919,7,0.1145
0503,2.8919,8,0.1926
0503,2.8919,9,0.1856
0503,2.8919,10,0.1506
0503,2.8919,11,0.1014
0503,2.8919,12,0.1581
0503,2.8919,13,0.2155
0503,2.8919,14,0.0989
0503,2.8919,15,0.448
0504,3.3877,1,0.2693
0504,3.3877,2,0.1967
0504,3.3877,3,0.1166
0504,3.3877,4,0.3821
0504,3.3877,5,0.3187
0504,3.3877,6,0.1751
0504,3.3877,7,0.0675
0504,3.3877,8,0.2661
0504,3.3877,9,0.1304
0504,3.3877,10,0.1863
0504,3.3877,11,0.134
0505,4.0177,1,0.1046
0505,4.0177,2,0.3103
0505,4.0177,3,0.1314
0505,4.0177,4,0.2381
0505,4.0177,5,0.1613
0505,4.0177,6,0.0709
0505,4.0177,7,0.706
0505,4.0177,8,0.9876
0505,4.0177,9,0.0313
0505,4.0177,10,0.2205
0506,2.2274,1,0.1068
0506,2.2274,2,0.1029
0506,2.2274,3,0.1502
0506,2.2274,4,0.1511
0506,2.2274,5,0.1092
0506,2.2274,6,0.1419
0506,2.2274,7,0.1214
0506,2.2274,8,0.2692
0506,2.2274,9,0.0491
0506,2.2274,10,0.1901
0506,2.2274,11,0.0921
0507,2.4999,1,0.1735
0507,2.4999,2,0.1325
0507,2.4999,3,0.1686
0507,2.4999,4,0.1682
0507,2.4999,5,0.1013
0507,2.4999,6,0.2227
0507,2.4999,7,0.1243
0507,2.4999,8,0.2471
0507,2.4999,9,0.121
0507,2.4999,10,0.2375
0507,2.4999,11,0.1213
0508,3.2843,1,0.2244
0508,3.2843,2,0.1635
0508,3.2843,3,0.1202
0508,3.2843,4,0.0937
0508,3.2843,5,0.1713
0508,3.2843,6,0.1467
0508,3.2843,7,0.2266
0508,3.2843,8,0.1203
0508,3.2843,9,0.1522
0508,3.2843,10,0.1175
0508,3.2843,11,0.0992
0508,3.2843,12,0.1095
0508,3.2843,13,0.2665
0508,3.2843,14,0.2153
0508,3.2843,15,0.112
0509,3.016,1,0.1516
0509,3.016,2,0.162
0509,3.016,3,0.1293
0509,3.016,4,0.2901
0509,3.016,5,0.0363
0509,3.016,6,0.3113
0509,3.016,7,0.0868
0509,3.016,8,0.274
0509,3.016,9,0.126
0509,3.016,10,0.5123
0509,3.016,11,0.2522
0510,2.2984,1,0.1329
0510,2.2984,2,0.1706
0510,2.2984,3,0.1557
0510,2.2984,4,0.1157
0510,2.2984,5,0.1689
0510,2.2984,6,0.1357
0510,2.2984,7,0.0802
0510,2.2984,8,0.3971
0510,2.2984,9,0.0495
0511,2.0975,1,0.1641
0511,2.0975,2,0.1177
0511,2.0975,3,0.1462
0511,2.0975,4,0.1607
0511,2.0975,5,0.1519
0511,2.0975,6,0.0753
0511,2.0975,7,0.1898
0511,2.0975,8,0.0552
0511,2.0975,9,0.1061
0511,2.0975,10,0.1087
0511,2.0975,11,0.0935
0512,2.0683,1,0.1177
0512,2.0683,2,0.1747
0512,2.0683,3,0.1335
0512,2.0683,4,0.148
0512,2.0683,5,0.1432
0512,2.0683,6,0.1015
0512,2.0683,7,0.0892
0512,2.0683,8,0.1808
0512,2.0683,9,0.0922
0512,2.0683,10,0.1263
0512,2.0683,11,0.0909
0512,2.0683,12,0.0495
0512,2.0683,13,0.1115
0513,1.9281,1,0.0923
0513,1.9281,2,0.054
0513,1.9281,3,0.1401
0513,1.9281,4,0.1128
0513,1.9281,5,0.1339
0513,1.9281,6,0.1564
0513,1.9281,7,0.1003
0513,1.9281,8,0.1339
0513,1.9281,9,0.1338
0513,1.9281,10,0.0199
0514,2.9586,1,0.0759
0514,2.9586,2,0.3871
0514,2.9586,3,0.1346
0514,2.9586,4,0.2567
0514,2.9586,5,0.1197
0514,2.9586,6,0.1035
0514,2.9586,7,0.1585
0514,2.9586,8,0.1716
0514,2.9586,9,0.075
0514,2.9586,10,0.1357
0515,2.5156,1,0.1247
0515,2.5156,2,0.1997
0515,2.5156,3,0.1307
0515,2.5156,4,0.1582
0515,2.5156,5,0.1326
0515,2.5156,6,0.1402
0515,2.5156,7,0.1285
0515,2.5156,8,0.1383
0515,2.5156,9,0.087
0515,2.5156,10,0.208
0515,2.5156,11,0.1265
0515,2.5156,12,0.1096
0515,2.5156,13,0.1996
0515,2.5156,14,0.1035
0515,2.5156,15,0.1334
0516,2.5733,1,0.1477
0516,2.5733,2,0.0695
0516,2.5733,3,0.1926
0516,2.5733,4,0.0924
0516,2.5733,5,0.2289
0516,2.5733,6,0.174
0516,2.5733,7,0.0817
0516,2.5733,8,0.2372
0516,2.5733,9,0.0935
0516,2.5733,10,0.1778
0516,2.5733,11,0.0933
0516,2.5733,12,0.3468
0517,2.0756,1,0.1969
0517,2.0756,2,0.1116
0517,2.0756,3,0.1415
0517,2.0756,4,0.1924
0517,2.0756,5,0.1371
0517,2.0756,6,0.1634
0517,2.0756,7,0.0721
0517,2.0756,8,0.0937
0517,2.0756,9,0.1738
0517,2.0756,10,0.07
0518,2.4677,1,0.1318
0518,2.4677,2,0.112
0518,2.4677,3,0.1669
0518,2.4677,4,0.1469
0518,2.4677,5,0.1322
0518,2.4677,6,0.1124
0518,2.4677,7,0.1356
0518,2.4677,8,0.1453
0518,2.4677,9,0.2339
0518,2.4677,10,0.1246
0519,2.3782,1,0.1551
0519,2.3782,2,0.096
0519,2.3782,3,0.162
0519,2.3782,4,0.1071
0519,2.3782,5,0.2334
0519,2.3782,6,0.0783
0519,2.3782,7,0.1959
0519,2.3782,8,0.1331
0519,2.3782,9,0.1721
0519,2.3782,10,0.1086
0519,2.3782,11,0.107
0519,2.3782,12,0.2317
0519,2.3782,13,0.0
0519,2.3782,14,0.082
0520,2.7809,1,0.1257
0520,2.7809,2,0.1542
0520,2.7809,3,0.1488
0520,2.7809,4,0.2037
0520,2.7809,5,0.1439
0520,2.7809,6,0.1483
0520,2.7809,7,0.219
0520,2.7809,8,0.1083
0520,2.7809,9,0.1774
0520,2.7809,10,0.1398
0520,2.7809,11,0.1124
0520,2.7809,12,0.1181
